start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-12-22 0:00,2018-12-22 2:00,수동적 여가|영화,집,안양시 동안구 비산동,실내,친밀한 관계|건호,기타|맥주,많음,기타,아니오,보통,매우 높음,보통,보통
2018-12-22 2:00,2018-12-22 3:00,수동적 여가|SNS,집,안양시 동안구 비산동,실내,친밀한 관계|건호,/,/,/,아니오,보통,매우 높음,보통,보통
2018-12-22 3:00,2018-12-22 3:10,기타|흡연,집,안양시 동안구 비산동,실내,친밀한 관계|건호,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-12-22 3:10,2018-12-22 5:00,수면,집,안양시 동안구 비산동,실내,친밀한 관계|건호,/,/,/,아니오,매우 긍정,높음,보통,보통
2018-12-22 5:00,2018-12-22 7:00,수면,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2018-12-22 7:00,2018-12-22 7:30,수동적 여가|SNS,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,보통,매우 낮음,보통,보통
2018-12-22 7:30,2018-12-22 7:40,기타|흡연,야외,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,보통,낮음,매우 낮음,높음
2018-12-22 7:40,2018-12-22 8:00,야외활동,야외,안양시 동안구 비산동,실외,혼자,/,/,/,아니오,부정,낮음,매우 낮음,높음
2018-12-22 8:00,2018-12-22 8:30,기타|흡연,상점|이마트,안양시 동안구 비산동,실내,혼자,/,/,/,예,보통,높음,낮음,보통
2018-12-22 8:30,2018-12-22 9:00,이동,야외,안양시 동안구 비산동,실외,혼자,/,/,/,예,보통,높음,매우 낮음,높음
2018-12-22 9:00,2018-12-22 10:00,수동적 여가|독서,집,안양시 동안구 비산동,실내,혼자,기타|커피,적음,기타,아니오,보통,높음,보통,보통
2018-12-22 10:00,2018-12-22 11:00,업무,집,안양시 동안구 비산동,실내,혼자,기타|커피,적음,기타,아니오,부정,높음,보통,보통
2018-12-22 11:00,2018-12-22 11:10,기타|흡연,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-22 11:10,2018-12-22 11:40,수면,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,보통,낮음,보통,보통
2018-12-22 11:40,2018-12-22 12:10,업무,집,안양시 동안구 비산동,실내,혼자,/,/,/,예,부정,낮음,보통,보통
2018-12-22 12:10,2018-12-22 12:30,기타|요리,집,안양시 동안구 비산동,실내,혼자,/,/,/,예,부정,높음,보통,보통
2018-12-22 12:30,2018-12-22 13:00,식사,집,안양시 동안구 비산동,실내,혼자,기타|라면,적음,기타,아니오,매우 부정,높음,보통,보통
2018-12-22 13:00,2018-12-22 13:30,청소,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-22 13:30,2018-12-22 14:00,수동적 여가|SNS,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-22 14:00,2018-12-22 15:00,업무,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-22 15:00,2018-12-22 15:10,기타|흡연,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-22 15:10,2018-12-22 16:00,업무,집,안양시 동안구 비산동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-22 16:00,2018-12-22 18:00,이동,기타|자가용,안양시 동안구 비산동,실외,친밀한 관계|건호,/,/,/,아니오,부정,높음,높음,낮음
2018-12-22 18:00,2018-12-22 19:00,기타|드라이브,기타|자가용,춘천시 서면,실외,친밀한 관계|건호,/,/,/,아니오,보통,높음,높음,낮음
2018-12-22 19:00,2018-12-22 20:00,사교,카페,춘천시 신북읍,실내,친밀한 관계|건호,기타|커피,적음,기타,예,보통,높음,보통,보통
2018-12-22 20:00,2018-12-22 20:10,기타|흡연,카페,춘천시 신북읍,실내,친밀한 관계|건호,/,/,/,예,긍정,높음,보통,보통
2018-12-22 20:10,2018-12-22 20:20,이동,야외,춘천시 신북읍,실외,친밀한 관계|건호,/,/,/,예,보통,높음,매우 낮음,낮음
2018-12-22 20:20,2018-12-22 21:30,식사,식당,춘천시 신북읍,실내,친밀한 관계|건호,한식|닭갈비,매우 적음,기타,아니오,매우 부정,높음,높음,보통
2018-12-22 21:30,2018-12-22 22:00,이동,기타|자가용,춘천시 서면,실외,친밀한 관계|건호,/,/,/,아니오,매우 부정,높음,보통,보통
2018-12-22 22:00,2018-12-22 22:30,기타|반신욕,기타|호텔,춘천시 서면,실내,친밀한 관계|건호,/,/,/,아니오,보통,매우 높음,높음,매우 높음
2018-12-22 22:30,2018-12-22 23:30,수동적 여가|독서,기타|호텔,춘천시 서면,실내,친밀한 관계|건호,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-12-22 23:30,2018-12-22 12:59,사교,기타|호텔,춘천시 서면,실내,친밀한 관계|건호,기타|와인안주,매우 적음,야식,아니오,보통,매우 높음,보통,보통
