start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-11-18 0:00,2018-11-18 0:30,수동적 여가|컴퓨터,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,매우 높음,낮음,보통
2018-11-18 0:30,2018-11-18 1:10,수동적 여가|스마트폰,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,매우 높음,낮음,보통
2018-11-18 1:10,2018-11-18 8:20,수면,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 8:20,2018-11-18 9:00,식사,집,용인시 기흥구 신갈동,실내,혼자,기타|샌드위치,적음,아침,예,보통,낮음,낮음,보통
2018-11-18 9:00,2018-11-18 9:30,기타|세면,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,보통,보통
2018-11-18 9:30,2018-11-18 10:20,수동적 여가|컴퓨터,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 10:20,2018-11-18 11:30,공부,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 11:30,2018-11-18 12:00,수동적 여가|스마트폰,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 12:00,2018-11-18 12:20,기타,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 12:20,2018-11-18 12:35,이동,대중교통|버스,용인시 기흥구 신갈동,실외,혼자,/,/,/,예,보통,낮음,매우 낮음,보통
2018-11-18 12:35,2018-11-18 14:00,기타|목욕,기타|대중목욕탕,용인시 기흥구 언남동,실내,혼자,/,/,/,예,긍정,낮음,높음,높음
2018-11-18 14:00,2018-11-18 14:10,이동,야외,용인시 기흥구 언남동,실외,혼자,/,/,/,예,보통,낮음,매우 낮음,보통
2018-11-18 14:10,2018-11-18 15:00,식사,식당|한식당,용인시 기흥구 언남동,실내,혼자,한식|순두부찌개,많음,점심,예,보통,낮음,보통,보통
2018-11-18 15:00,2018-11-18 15:15,이동,대중교통|버스,용인시 기흥구 언남동,실외,혼자,/,/,/,아니오,보통,낮음,매우 낮음,보통
2018-11-18 15:15,2018-11-18 15:30,기타,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 15:30,2018-11-18 17:30,수동적 여가|컴퓨터,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 17:30,2018-11-18 18:30,기타|청소,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 18:30,2018-11-18 19:00,수동적 여가|스마트폰,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-11-18 19:00,2018-11-18 19:10,이동,야외,용인시 기흥구 신갈동,실외,혼자,/,/,/,예,보통,높음,매우 낮음,보통
2018-11-18 19:10,2018-11-18 19:20,기타,상점|빵집,용인시 기흥구 신갈동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-11-18 19:20,2018-11-18 19:30,이동,야외,용인시 기흥구 신갈동,실외,혼자,/,/,/,예,보통,높음,매우 낮음,보통
2018-11-18 19:30,2018-11-18 20:00,식사,집,용인시 기흥구 신갈동,실내,혼자,기타|고로케,적음,저녁,예,보통,높음,낮음,보통
2018-11-18 20:00,2018-11-18 20:20,기타|샤워,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-11-18 20:20,2018-11-18 21:10,능동적 여가|독서,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-11-18 21:10,2018-11-18 21:15,이동,야외,용인시 기흥구 신갈동,실외,혼자,/,/,/,아니오,보통,높음,매우 낮음,보통
2018-11-18 21:15,2018-11-18 21:20,기타,상점|편의점,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-11-18 21:20,2018-11-18 21:25,이동,야외,용인시 기흥구 신갈동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-11-18 21:25,2018-11-18 22:30,수동적 여가|컴퓨터,집,용인시 기흥구 신갈동,실내,혼자,기타|맥주,/,/,아니오,긍정,높음,낮음,보통
2018-11-18 22:30,2018-11-18 22:50,기타|세면,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,매우 높음,보통,보통
2018-11-18 22:50,2018-11-18 23:10,기타,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,매우 높음,보통,보통
2018-11-18 23:10,2018-11-18 23:50,수동적 여가|스마트폰,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-11-18 23:50,2018-11-18 23:59,수면,집,용인시 기흥구 신갈동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
