start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-9-14 00:00,2018-9-14 02:00,수면,집,서울시 구로구 구로동,실내,친밀한 관계,/,/,/,아니오,긍정,높음,낮음,낮음
2018-9-14 02:00,2018-9-14 02:10,수동적 여가|흡연,집,서울시 구로구 구로동,실내,친밀한 관계,/,/,/,아니오,보통,높음,낮음,낮음
2018-9-14 02:10,2018-9-14 02:30,식사,집,서울시 구로구 구로동,실내,혼자,기타,적음,야식,아니오,긍정,높음,낮음,낮음
2018-9-14 02:30,2018-9-14 04:30,수면,집,서울시 구로구 구로동,실내,친밀한 관계,/,/,/,아니오,긍정,높음,낮음,낮음
2018-9-14 04:30,2018-9-14 05:00,수동적 여가,집,서울시 구로구 구로동,실내,친밀한 관계,/,/,/,아니오,긍정,높음,낮음,낮음
2018-9-14 05:00,2018-9-14 05:20,식사,집,서울시 구로구 구로동,실내,친밀한 관계,기타,적음,야식,아니오,긍정,높음,낮음,낮음
2018-9-14 05:20,2018-9-14 06:30,수면,집,서울시 구로구 구로동,실내,친밀한 관계,/,/,/,아니오,보통,낮음,낮음,낮음
2018-9-14 06:30,2018-9-14 07:00,기타,야외,서울시 구로구 구로동,실외,친밀한 관계,/,/,/,아니오,보통,낮음,낮음,낮음
2018-9-14 07:00,2018-9-14 07:10,이동|도보,야외,서울시 구로구 구로동,실외,혼자,/,/,/,아니오,보통,낮음,낮음,낮음
2018-9-14 07:10,2018-9-14 08:10,수동적 여가|티비,집,서울시 구로구 구로동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,낮음
2018-9-14 08:10,2018-9-14 08:40,식사,집,서울시 구로구 구로동,실내,혼자,기타|선식,적음,아침,아니오,보통,낮음,낮음,낮음
2018-9-14 08:40,2018-9-14 09:30,청소,집,서울시 구로구 구로동,실내,혼자,/,/,/,아니오,부정,높음,낮음,낮음
2018-9-14 09:30,2018-9-14 10:00,수동적 여가,집,서울시 구로구 구로동,실내,혼자,/,/,/,아니오,부정,높음,낮음,낮음
2018-9-14 10:00,2018-9-14 11:00,공부,집,서울시 구로구 구로동,실내,혼자,/,/,/,예,보통,높음,낮음,낮음
2018-9-14 11:00,2018-9-14 11:30,이동|도보,대중교통,서울시 영등포구 영등포동,실외,혼자,/,/,/,예,보통,높음,낮음,낮음
2018-9-14 11:30,2018-9-14 12:00,사교,카페,서울시 영등포구 영등포동,실내,친밀한 관계,/,/,/,예,긍정,높음,보통,낮음
2018-9-14 12:00,2018-9-14 12:10,이동|도보,야외,서울시 영등포구 영등포동,실외,친밀한 관계,/,/,/,예,긍정,높음,보통,보통
2018-9-14 12:10,2018-9-14 13:00,식사,식당,서울시 영등포구 영등포동,실내,친밀한 관계,한식,보통,점심,아니오,긍정,높음,보통,보통
2018-9-14 13:00,2018-9-14 15:00,사교,카페,서울시 영등포구 영등포동,실내,친밀한 관계,기타|커피,/,/,아니오,긍정,매우 높음,보통,보통
2018-9-14 15:00,2018-9-14 16:00,야외활동,상점,서울시 영등포구 영등포동,실내,친밀한 관계,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-9-14 16:00,2018-9-14 16:30,이동,대중교통,서울시 서대문구 신촌동,실외,친밀한 관계,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-9-14 16:30,2018-9-14 17:30,공부,학교,서울시 서대문구 신촌동,실내,친밀한 관계,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-9-14 17:30,2018-9-14 18:00,야외활동,학교,서울시 서대문구 신촌동,실외,혼자,/,/,/,아니오,긍정,매우 높음,낮음,보통
2018-9-14 18:30,2018-9-14 19:00,이동,대중교통,서울시 구로구 구로동,실외,혼자,/,/,/,예,보통,매우 높음,낮음,보통
2018-9-14 19:00,2018-9-14 20:30,수면,집,서울시 구로구 구로동,실내,혼자,/,/,/,예,보통,높음,낮음,보통
2018-9-14 20:30,2018-9-14 21:00,이동|도보,야외,서울시 구로구 구로동,실외,혼자,/,/,/,예,보통,높음,낮음,보통
2018-9-14 21:00,2018-9-14 22:00,식사,식당,서울시 구로구 구로동,실내,친밀한 관계,한식,보통,저녁,아니오,보통,높음,낮음,보통
2018-9-14 22:00,2018-9-14 22:20,이동|도보,야외,서울시 구로구 구로동,실외,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-9-14 22:20,2018-9-14 23:00,수동적 여가,집,서울시 구로구 구로동,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-9-14 23:00,2018-9-14 23:59,수면,집,서울시 구로구 구로동,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
