start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-04-12 0:00,2018-04-12 7:00,수면,기타|숙소,서울시 노원구 공릉동,실내,혼자,/,/,/,아니오,긍정,높음,보통,보통
2018-04-12 7:00,2018-04-12 7:05,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|건우,/,/,/,예,매우 긍정,매우 낮음,보통,낮음
2018-04-12 7:05,2018-04-12 7:10,식사,식당,서울시 노원구 공릉동,실내,친밀한 사람|건우,한식|미역국,매우 많음,아침,예,매우 긍정,매우 낮음,보통,보통
2018-04-12 7:10,2018-04-12 7:20,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|건우,/,/,/,아니오,부정,매우 낮음,보통,낮음
2018-04-12 7:20,2018-04-12 8:00,청소,기타|숙소,서울시 노원구 공릉동,실내,혼자,/,/,/,아니오,긍정,매우 낮음,보통,보통
2018-04-12 8:00,2018-04-12 8:15,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|상우,/,/,/,아니오,긍정,매우 낮음,보통,낮음
2018-04-12 8:15,2018-04-12 10:05,기타|체력 단련,기타|체육관,서울시 노원구 공릉동,실내,친밀한 사람|상우,/,/,/,아니오,긍정,매우 낮음,보통,보통
2018-04-12 10:05,2018-04-12 10:20,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|상우,/,/,/,아니오,긍정,낮음,보통,보통
2018-04-12 10:20,2018-04-12 10:25,식사,카페,서울시 노원구 공릉동,실내,친밀한 사람|상우,양식|커피,매우 조금,간식,아니오,매우 긍정,낮음,보통,보통
2018-04-12 10:25,2018-04-12 10:50,사교,카페,서울시 노원구 공릉동,실내,친밀한 사람|상우,/,/,/,아니오,매우 긍정,낮음,보통,보통
2018-04-12 10:50,2018-04-12 11:50,이동,야외,서울시 노원구 공릉동,실외,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2018-04-12 11:50,2018-04-12 12:00,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|윤호,/,/,/,예,긍정,높음,보통,보통
2018-04-12 12:00,2018-04-12 12:15,식사,식당,서울시 노원구 공릉동,실내,친밀한 사람|윤호,양식|치킨,매우 많음,점심,예,긍정,높음,보통,보통
2018-04-12 12:15,2018-04-12 12:30,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|윤호,/,/,/,아니오,매우 부정,높음,보통,보통
2018-04-12 12:30,2018-04-12 13:00,수면,기타|숙소,서울시 노원구 공릉동,실내,혼자,/,/,/,아니오,긍정,높음,보통,보통
2018-04-12 13:00,2018-04-12 13:10,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|소영,/,/,/,아니오,긍정,매우 낮음,보통,보통
2018-04-12 13:10,2018-04-12 17:00,기타|수영 연습,기타|수영장,서울시 노원구 공릉동,실내,혼자,/,/,/,아니오,긍정,매우 낮음,보통,높음
2018-04-12 17:00,2018-04-12 17:10,이동,야외,서울시 노원구 공릉동,실외,친밀한 사람|소영,/,/,/,아니오,긍정,낮음,보통,보통
2018-04-12 17:10,2018-04-12 18:10,기타|체력 단련,기타|체육관,서울시 노원구 공릉동,실내,친밀한 사람|관수,/,/,/,아니오,보통,높음,높음,보통
2018-04-12 18:10,2018-04-12 18:15,이동,야외,서울시 노원구 공릉동,실외,혼자,/,/,/,예,긍정,높음,보통,보통
2018-04-12 18:15,2018-04-12 19:15,이동,대중교통|버스,서울시 노원구 공릉동,실외,혼자,/,/,/,예,긍정,높음,보통,보통
2018-04-12 19:15,2018-04-12 19:15,이동,야외,서울시 동작구 흑석동,실외,혼자,/,/,/,예,긍정,높음,보통,보통
2018-04-12 19:15,2018-04-12 19:20,식사,집,서울시 동작구 흑석동,실내,친밀한 사람|강욱,양식|피자,매우 많음,저녁,예,매우 긍정,높음,보통,보통
2018-04-12 19:20,2018-04-12 19:40,청소,집,서울시 동작구 흑석동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-04-12 19:40,2018-04-12 20:00,이동,야외,서울시 동작구 흑석동,실외,혼자,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-04-12 20:00,2018-04-12 21:00,능동적 여가|컴퓨터 게임,기타|PC 방,서울시 동작구 흑석동,실내,친밀한 사람/형선,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-04-12 21:00,2018-04-12 21:15,이동,야외,서울시 동작구 흑석동,실외,혼자,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-04-12 21:15,2018-04-12 21:20,식사,상점|편의점,서울시 동작구 흑석동,실내,혼자,기타|라면,매우 많음,저녁,아니오,매우 긍정,매우 높음,보통,보통
2018-04-12 21:20,2018-04-12 21:25,이동,야외,서울시 동작구 흑석동,실외,혼자,/,/,/,아니오,매우 부정,매우 높음,보통,보통
2018-04-12 21:25,2018-04-12 22:20,능동적 여가|TV 시청,집,서울시 동작구 흑석동,실내,친밀한 사람|강욱,/,/,/,아니오,긍정,매우 높음,보통,보통
2018-04-12 22:20,2018-04-12 0:00,수면,집,서울시 동작구 흑석동,실내,혼자,/,/,/,아니오,긍정,매우 높음,보통,보통
