start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-10-06 0:00,2018-10-06 0:20,식사,집,충청남도 논산시 덕지동,실내,혼자,기타|커피,매우 적음,간식,아니오,긍정,높음,낮음,낮음
2018-10-06 0:20,2018-10-06 1:20,청소|집청소,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,보통,매우 높음,낮음,낮음
2018-10-06 1:20,2018-10-06 2:00,공부|수화,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,보통,매우 높음,낮음,낮음
2018-10-06 2:00,2018-10-06 4:10,수면,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,보통,매우 높음,낮음,낮음
2018-10-06 4:10,2018-10-06 4:20,이동,야외,충청남도 논산시 덕지동,실외,혼자,/,/,/,예,부정,매우 높음,낮음,낮음
2018-10-06 4:20,2018-10-06 4:30,업무|양계장이 찢어진걸 확인,기타|양계장,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,매우 부정,매우 높음,낮음,낮음
2018-10-06 4:30,2018-10-06 6:00,업무|덫 설치,기타|양계장,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,매우 부정,매우 높음,낮음,낮음
2018-10-06 6:00,2018-10-06 6:10,이동,야외,충청남도 논산시 덕지동,실외,혼자,/,/,/,예,매우 부정,매우 높음,낮음,낮음
2018-10-06 6:10,2018-10-06 7:00,식사,집,충청남도 논산시 덕지동,실내,혼자,한식|밥과김치,적음,아침,예,매우 부정,매우 높음,낮음,낮음
2018-10-06 7:00,2018-10-06 7:10,이동,야외,충청남도 논산시 덕지동,실외,혼자,/,/,/,아니오,부정,높음,낮음,낮음
2018-10-06 7:10,2018-10-06 7:40,사교|대화,기타|이웃집1,충청남도 논산시 덕지동,실내,친밀한 사람|이웃집 할아버지,/,/,/,아니오,부정,높음,낮음,낮음
2018-10-06 7:40,2018-10-06 7:45,이동,집|집앞,충청남도 논산시 덕지동,실외,혼자,/,/,/,아니오,보통,높음,낮음,낮음
2018-10-06 7:45,2018-10-06 8:20,사교|대화,기타|이웃집2,충청남도 논산시 덕지동,실내,친밀한 사람|이웃집 아주머니,/,/,/,아니오,보통,높음,낮음,낮음
2018-10-06 8:20,2018-10-06 9:00,이동,야외,충청남도 논산시 덕지동,실외,혼자,/,/,/,아니오,보통,보통,보통,낮음
2018-10-06 9:00,2018-10-06 10:30,업무|닭 모이주기,기타|양계장,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,보통,보통,보통,낮음
2018-10-06 10:30,2018-10-06 11:00,기타|휴식,기타|양계장,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,부정,높음,높음,낮음
2018-10-06 11:00,2018-10-06 11:05,이동,기타|양계장 앞,충청남도 논산시 덕지동,실외,혼자,/,/,/,예,부정,높음,높음,보통
2018-10-06 11:05,2018-10-06 11:35,사교|대화,기타|양계장 앞,충청남도 논산시 덕지동,실외,친밀한 사람|풍작,/,/,/,예,부정,높음,높음,보통
2018-10-06 11:35,2018-10-06 12:40,업무|양계장 CCTV 설치 및 청소,기타|양계장,충청남도 논산시 덕지동,실내,친밀한 사람|풍작,/,/,/,예,보통,높음,높음,보통
2018-10-06 12:40,2018-10-06 13:00,이동,야외,충청남도 논산시 덕지동,실외,친밀한 사람|풍작,/,/,/,예,보통,보통,높음,보통
2018-10-06 13:00,2018-10-06 14:30,식사,집,충청남도 논산시 덕지동,실내,친밀한 사람|풍작,중식|자장면,많음,점심,예,보통,보통,높음,보통
2018-10-06 14:30,2018-10-06 14:50,이동,야외,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,보통,보통,높음,낮음
2018-10-06 14:50,2018-10-06 15:10,업무|외양간 확인,기타|외양간,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,보통,보통,낮음,낮음
2018-10-06 15:10,2018-10-06 16:00,업무|소 여물주기,기타|외양간,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,긍정,보통,낮음,낮음
2018-10-06 16:00,2018-10-06 16:20,이동,야외,충청남도 논산시 덕지동,실외,혼자,/,/,/,아니오,긍정,보통,낮음,낮음
2018-10-06 16:20,2018-10-06 18:20,수면,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,긍정,보통,낮음,낮음
2018-10-06 18:20,2018-10-06 19:00,식사,집,충청남도 논산시 덕지동,실내,혼자,한식|비빔밥,많음,저녁,예,긍정,보통,낮음,낮음
2018-10-06 19:00,2018-10-06 19:30,사교|전화,집,충청남도 논산시 덕지동,실내,친밀한 사람|부모님,/,/,/,아니오,매우 긍정,낮음,낮음,낮음
2018-10-06 19:30,2018-10-06 20:10,청소|설거지,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,긍정,낮음,낮음,낮음
2018-10-06 20:10,2018-10-06 21:00,능동적 여가|인터넷 게임,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,매우 긍정,낮음,낮음,낮음
2018-10-06 21:00,2018-10-06 22:00,수동적 여가|뉴스,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,긍정,낮음,낮음,낮음
2018-10-06 22:00,2018-10-06 22:20,능동적 여가|웹서핑,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,아니오,긍정,낮음,낮음,낮음
2018-10-06 22:20,2018-10-06 23:00,식사,집,충청남도 논산시 덕지동,실내,혼자,기타|맥주,적음,야식,아니오,긍정,낮음,낮음,낮음
2018-10-06 23:00,2018-10-06 23:59,수동적 여가|TV,집,충청남도 논산시 덕지동,실내,혼자,/,/,/,예,긍정,보통,낮음,낮음
