start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-12-19 0:00,2018-12-19 5:50,수면,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-12-19 5:50,2018-12-19 6:42,능동적 여가|산책,공원|봉은공원,서울시 강남구 삼성동,실외,혼자,/,/,/,예,긍정,낮음,낮음,매우 낮음
2018-12-19 6:42,2018-12-19 7:15,수동적 여가|신문 읽기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,긍정,매우 낮음,보통,보통
2018-12-19 7:15,2018-12-19 7:30,기타|외출준비,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,긍정,매우 낮음,보통,보통
2018-12-19 7:30,2018-12-19 7:30,기타|거울 보기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,부정,낮음,보통,보통
2018-12-19 7:30,2018-12-19 7:50,기타|외출준비,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,부정,낮음,보통,보통
2018-12-19 7:50,2018-12-19 7:54,기타|고양이 밥주기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,낮음,보통,보통
2018-12-19 7:54,2018-12-19 8:21,이동,야외,서울시 강남구 논현동,실외,혼자,/,/,/,예,보통,낮음,낮음,매우 낮음
2018-12-19 8:21,2018-12-19 8:30,수동적 여가|스마트폰 사용,기타|작업실,서울시 강남구 논현동,실내,혼자,/,/,/,예,긍정,낮음,보통,보통
2018-12-19 8:30,2018-12-19 9:01,기타|하루 일과 계획 및 생각,기타|작업실,서울시 강남구 논현동,실내,혼자,/,/,/,예,긍정,낮음,보통,보통
2018-12-19 9:01,2018-12-19 9:13,업무|편집자와 통화,기타|작업실,서울시 강남구 논현동,실내,친밀한 관계|편집자,/,/,/,예,긍정,낮음,보통,보통
2018-12-19 9:13,2018-12-19 11:48,업무|소설 작업,기타|작업실,서울시 강남구 논현동,실내,혼자,/,/,/,예,긍정,낮음,보통,보통
2018-12-19 11:48,2018-12-19 12:14,식사,기타|작업실,서울시 강남구 논현동,실내,혼자,한식|죽,보통,점심,아니오,부정,보통,보통,보통
2018-12-19 12:14,2018-12-19 12:25,기타|구토,기타|작업실,서울시 강남구 논현동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-19 12:25,2018-12-19 12:40,수동적 여가|TV 시청,기타|작업실,서울시 강남구 논현동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-12-19 12:40,2018-12-19 14:10,업무|소설 작업,기타|작업실,서울시 강남구 논현동,실내,혼자,/,/,/,예,보통,낮음,보통,보통
2018-12-19 14:10,2018-12-19 14:20,이동,야외,서울시 강남구 논현동,실외,혼자,/,/,/,예,부정,보통,낮음,매우 낮음
2018-12-19 14:20,2018-12-19 15:02,기타|병원 방문,기타|병원,서울시 강남구 논현동,실내,혼자,/,/,/,예,매우 부정,높음,보통,보통
2018-12-19 14:10,2018-12-19 14:22,이동,야외,서울시 강남구 서초동,실외,혼자,/,/,/,예,부정,보통,낮음,매우 낮음
2018-12-19 14:22,2018-12-19 15:05,능동적 여가|운동,기타|헬스장,서울시 강남구 서초동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-12-19 15:05,2018-12-19 15:36,이동,야외,서울시 강남구 삼성동,실외,혼자,/,/,/,예,보통,보통,낮음,매우 낮음
2018-12-19 15:36,2018-12-19 16:23,청소,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-12-19 16:23,2018-12-19 17:47,능동적 여가|그림 그리기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-12-19 17:47,2018-12-19 17:57,수동적 여가|음식 블로그 서핑,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-12-19 17:57,2018-12-19 18:03,수동적 여가|인테리어 블로그 서핑,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-12-19 18:03,2018-12-19 18:30,식사,집,서울시 강남구 삼성동,실내,혼자,기타|팬케익,보통,저녁,아니오,부정,높음,보통,보통
2018-12-19 18:30,2018-12-19 18:32,기타|고양이 밥주기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-12-19 18:32,2018-12-19 18:53,수동적 여가|패션 잡지 보기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,부정,보통,보통,보통
2018-12-19 18:53,2018-12-19 19:00,기타|구토,집,서울시 강남구 삼성동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-19 19:00,2018-12-19 19:08,기타|샤워,집,서울시 강남구 삼성동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-12-19 19:08,2018-12-19 19:13,기타|차 마시기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-12-19 19:13,2018-12-19 20:23,수동적 여가|책 읽기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-12-19 20:23,2018-12-19 20:31,수동적 여가|고양이와 시간 보내기,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-12-19 20:31,2018-12-19 20:52,기타|일기 작성,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,매우 높음,보통,보통
2018-12-19 20:52,2018-12-19 23:59,수면,집,서울시 강남구 삼성동,실내,혼자,/,/,/,예,보통,보통,보통,보통
