start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-05-03 0:00,2018-05-03 1:00,업무,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-05-03 1:00,2018-05-03 1:15,간식,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,낮음,보통,낮음
2018-05-03 1:15,2018-05-03 1:50,수동적 여가|유튜브,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-05-03 1:50,2018-05-03 2:20,업무,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,긍정,높음,낮음,보통
2018-05-03 2:20,2018-05-03 2:30,기타|세수,집|화장실,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,높음,낮음,높음
2018-05-03 2:30,2018-05-03 2:35,기타|로션,집|화장실,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,높음,보통,높음
2018-05-03 2:35,2018-05-03 2:48,수동적 여가|웹툰,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,높음,낮음,낮음
2018-05-03 2:48,2018-05-03 2:50,사교|연락,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,긍정,매우 높음,낮음,낮음
2018-05-03 2:50,2018-05-03 10:30,수면,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-05-03 10:30,2018-05-03 10:45,기타|샤워,집|화장실,성남시 분당구 야탑동,실내,혼자,/,/,/,예,보통,매우 낮음,낮음,매우 높음
2018-05-03 10:45,2018-05-03 10:50,기타|로션,집|화장실,성남시 분당구 야탑동,실내,혼자,/,/,/,예,보통,매우 낮음,낮음,높음
2018-05-03 10:50,2018-05-03 11:15,식사,집|방,성남시 분당구 야탑동,실내,혼자,한식,많음,아침,예,긍정,매우 낮음,보통,낮음
2018-05-03 11:15,2018-05-03 11:55,사교|SNS,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,매우 낮음,보통,보통
2018-05-03 11:55,2018-05-03 12:05,능동적 여가|담배,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,매우 낮음,보통,보통
2018-05-03 12:05,2018-05-03 12:58,업무|레슨,집|방,성남시 분당구 야탑동,실내,데면한 관계,/,/,/,아니오,보통,매우 낮음,보통,낮음
2018-05-03 12:58,2018-05-03 13:08,능동적 여가|담배,집|방,성남시 분당구 야탑동,실내,혼자,/,/,/,아니오,보통,매우 낮음,보통,낮음
2018-05-03 13:08,2018-05-03 14:00,업무|레슨,집|방,성남시 분당구 야탑동,실내,데면한 관계,/,/,/,아니오,보통,매우 낮음,보통,보통
