start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-09-18 0:00,2018-09-18 5:00,수면,집,고양시 일산구 마두동,실내,친밀한 관계|현아,/,/,/,예,긍정,매우 낮음,보통,보통
2018-09-18 5:00,2018-09-18 5:50,능동적 여가|조깅,야외,고양시 일산구 마두동,실외,혼자,/,/,/,예,긍정,낮음,낮음,보통
2018-09-18 5:50,2018-09-18 6:00,기타|담배,야외,고양시 일산구 마두동,실외,혼자,/,/,/,예,긍정,높음,낮음,보통
2018-09-18 6:00,2018-09-18 6:25,기타|샤워,집,고양시 일산구 마두동,실내,혼자,/,/,/,예,긍정,높음,낮음,보통
2018-09-18 6:25,2018-09-18 6:55,식사,집,고양시 일산구 마두동,실내,친밀한 관계|현아,양식|시리얼,매우 많음,아침,아니오,부정,낮음,보통,보통
2018-09-18 6:55,2018-09-18 7:45,이동,야외,서울시 종로구 사직동,실외,혼자,/,/,/,아니오,보통,낮음,보통,보통
2018-09-18 7:45,2018-09-18 8:05,식사,사무실|현대해상,서울시 종로구 사직동,실내,친밀한 관계|준호,기타|커피,적음,간식,아니오,부정,낮음,보통,보통
2018-09-18 8:05,2018-09-18 8:15,기타|담배,야외,서울시 종로구 사직동,실외,친밀한 관계|준호,/,/,/,아니오,보통,낮음,낮음,보통
2018-09-18 8:15,2018-09-18 9:10,업무|행정,사무실|현대해상,서울시 종로구 사직동,실내,혼자,/,/,/,아니오,보통,낮음,보통,낮음
2018-09-18 9:10,2018-09-18 9:40,이동,야외,서울시 마포구 망원동,실외,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2018-09-18 9:40,2018-09-18 10:15,업무|고객상담,카페|스타벅스,서울시 마포구 망원동,실내,데면한 관계|가인,/,/,/,아니오,보통,높음,보통,낮음
2018-09-18 10:15,2018-09-18 10:30,기타|담배,카페|스타벅스,서울시 마포구 망원동,실내,혼자,/,/,/,아니오,보통,높음,보통,낮음
2018-09-18 10:30,2018-09-18 10:50,이동,야외,서울시 종로구 사직동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-18 10:50,2018-09-18 11:30,업무|고객응대,사무실|현대해상,서울시 종로구 사직동,실내,혼자,/,/,/,예,보통,높음,보통,낮음
