start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2013-07-21 0:00,2013-07-21 0:20,수동적 여가|라디오 청취,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2013-07-21 0:20,2013-07-21 1:10,기타|세면 및 정리,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2013-07-21 1:10,2013-07-21 1:30,수동적 여가|스마트폰으로 웹서핑,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2013-07-21 1:30,2013-07-21 2:15,수동적 여가|독서,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,긍정,높음,보통,보통
2013-07-21 2:15,2013-07-21 11:20,수면,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2013-07-21 11:20,2013-07-21 11:40,기타|세면 및 정리,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,보통,낮음,보통,보통
2013-07-21 11:40,2013-07-21 11:55,이동,야외,부산시 금정구 구서동,실외,친밀한 관계|엄마,/,/,/,아니오,긍정,낮음,매우 높음,높음
2013-07-21 11:55,2013-07-21 12:40,기타|장보기,상점|마트,부산시 금정구 구서동,실내,친밀한 관계|엄마,/,/,/,아니오,긍정,낮음,낮음,낮음
2013-07-21 12:40,2013-07-21 12:55,이동,야외,부산시 금정구 구서동,실외,친밀한 관계|엄마,/,/,/,예,긍정,낮음,매우 높음,높음
2013-07-21 12:55,2013-07-21 13:10,능동적 여가|고양이랑 놀아주기,집,부산시 금정구 구서동,실내,혼자,/,/,/,예,긍정,낮음,낮음,낮음
2013-07-21 13:10,2013-07-21 13:40,식사,집,부산시 금정구 구서동,실내,친밀한 관계|엄마,한식|된장찌개,많음,점심,예,긍정,낮음,보통,낮음
2013-07-21 13:40,2013-07-21 14:20,청소,집,부산시 금정구 구서동,실내,친밀한 관계|엄마,/,/,/,아니오,긍정,낮음,보통,보통
2013-07-21 14:20,2013-07-21 15:30,사교|엄마와의 대화,집,부산시 금정구 구서동,실내,친밀한 관계|엄마,/,/,/,아니오,보통,낮음,보통,보통
2013-07-21 15:30,2013-07-21 15:50,능동적 여가|고양이랑 놀아주기,집,부산시 금정구 구서동,실내,혼자,/,/,/,아니오,보통,낮음,보통,보통
2013-07-21 15:50,2013-07-21 16:30,기타|짐 챙기기,집,부산시 금정구 구서동,실내,친밀한 관계|엄마,/,/,/,아니오,부정,낮음,보통,보통
2013-07-21 16:30,2013-07-21 17:02,이동,기타|자가용,부산시 금정구 구서동,실외,친밀한 관계|엄마,/,/,/,아니오,긍정,낮음,낮음,낮음
2013-07-21 17:02,2013-07-21 17:20,기타|열차 탑승 준비,기타|부산역,부산시 동구 초량동,실내,친밀한 관계|엄마,/,/,/,아니오,부정,낮음,보통,보통
2013-07-21 17:20,2013-07-21 20:02,이동,기타|KTX,부산시 동구 초량동,실외,혼자,/,/,/,아니오,부정,낮음,낮음,낮음
2013-07-21 20:02,2013-07-21 21:17,이동,대중교통|버스,서울시 용산구 동자동,실외,혼자,/,/,/,아니오,부정,높음,높음,매우 높음
2013-07-21 21:17,2013-07-21 21:32,기타|휴식,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,매우 부정,높음,높음,매우 높음
2013-07-21 21:32,2013-07-21 21:40,사교|엄마랑 통화,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,부정,높음,높음,매우 높음
2013-07-21 21:40,2013-07-21 21:55,기타|짐 정리,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,부정,높음,높음,매우 높음
2013-07-21 21:55,2013-07-21 22:10,청소,집,서울시 관악구 신림동,실내,혼자,/,/,/,예,부정,높음,높음,매우 높음
2013-07-21 22:10,2013-07-21 22:25,식사,집,서울시 관악구 신림동,실내,혼자,기타|인스턴트 컵밥,적음,저녁,아니오,부정,높음,높음,매우 높음
2013-07-21 22:25,2013-07-21 22:40,기타|짐 정리,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,부정,높음,높음,매우 높음
2013-07-21 22:40,2013-07-21 22:45,식사,집,서울시 관악구 신림동,실내,혼자,기타|소화제,매우 적음,기타,아니오,부정,높음,높음,매우 높음
2013-07-21 22:45,2013-07-21 23:10,수동적 여가|라디오 청취,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,보통,높음,높음,매우 높음
2013-07-21 23:10,2013-07-21 23:35,기타|세면 및 정리,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,보통,높음,높음,매우 높음
2013-07-21 23:35,2013-07-21 23:52,수동적 여가|스마트폰으로 웹서핑,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,보통,매우 높음,높음,매우 높음
2013-07-21 23:52,2013-07-21 23:59,수동적 여가|라디오 청취,집,서울시 관악구 신림동,실내,혼자,/,/,/,아니오,보통,매우 높음,높음,매우 높음
