start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-09-09 0:00,2018-09-09 11:00,수면,집,서울시 종로구 동순동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-09-09 11:00,2018-09-09 13:00,수동적 여가|TV시청,집,서울시 종로구 동순동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-09-09 13:00,2018-09-09 13:30,식사,집,서울시 종로구 동순동,실내,혼자,한식|김치볶음밥,매우 많음,아침,예,보통,보통,보통,보통
2018-09-09 13:30,2018-09-09 14:00,이동,대중교통|지하철,서울시 종로구 동순동,실외,혼자,/,/,/,아니오,부정,보통,보통,보통
2018-09-09 14:00,2018-09-09 15:30,기타|쇼핑,상점|롯데백화점,서울시 중구 소공동,실내,친밀한 사람|어머니,/,/,/,아니오,긍정,보통,보통,보통
2018-09-09 15:30,2018-09-09 16:30,식사,카페|스타벅스,서울시 중구 소공동,실내,친밀한 사람|어머니,기타|녹차라떼,보통,간식,예,긍정,낮음,보통,보통
2018-09-09 16:30,2018-09-09 17:30,이동,기타|승용차,서울시 중구 소공동,실외,친밀한 사람|어머니,/,/,/,아니오,긍정,낮음,보통,보통
2018-09-09 17:30,2018-09-09 20:00,기타|뮤지컬 관람,예술의 전당,서울시 서초구 서초동,실내,친밀한 사람|어머니,/,/,/,아니오,긍정,낮음,보통,보통
2018-09-09 20:00,2018-09-09 20:10,이동,기타|승용차,서울시 서초구 서초동,실외,친밀한 사람|어머니,/,/,/,예,긍정,낮음,보통,보통
2018-09-09 20:10,2018-09-09 21:00,식사,식당|스시사랑,서울시 서초구 서초동,실내,친밀한 사람|어머니,일식|초밥,많음,저녁,예,긍정,보통,보통,보통
2018-09-09 21:00,2018-09-09 21:40,이동,대중교통|지하철,서울시 서초구 서초동,실외,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-09-09 21:40,2018-09-09 23:00,공부,집,서울시 종로구 동순동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-09-09 23:00,2018-09-09 23:10,이동,야외,서울시 종로구 동순동,실외,혼자,/,/,/,예,보통,보통,낮음,보통
2018-09-09 23:10,2018-09-09 23:20,식사,상점|편의점,서울시 종로구 동순동,실내,혼자,기타|컵라면,보통,간식,예,보통,보통,보통,보통
2018-09-09 23:20,2018-09-09 23:30,이동,야외,서울시 종로구 동순동,실외,혼자,/,/,/,아니오,보통,보통,낮음,보통
2018-09-09 23:30,2018-09-09 23:59,공부,집,서울시 종로구 동순동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
