start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-03-08 00:00,2018-03-08 00:30,업무|프로젝트 테스트,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,부정,매우 높음,매우 낮음,낮음
2018-03-08 00:30,2018-03-08 00:50,기타|세수,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,부정,매우 높음,매우 낮음,낮음
2018-03-08 01:00,2018-03-08 07:00,수면,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,부정,높음,매우 낮음,낮음
2018-03-08 07:00,2018-03-08 07:20,기타|세수,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,보통,높음,매우 낮음,낮음
2018-03-08 07:20,2018-03-08 07:40,기타|화장,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,보통,높음,매우 낮음,낮음
2018-03-08 07:40,2018-03-08 07:45,이동,기타|길,서울특별시 서대문구 대현동,실외,혼자,/,/,/,예,보통,보통,매우 낮음,낮음
2018-03-08 07:45,2018-03-08 07:55,기타|구매,기타|편의점,서울특별시 서대문구 대현동,실내,혼자,"기타|빵,찐빵",많음,아침,예,긍정,높음,매우 낮음,낮음
2018-03-08 07:55,2018-03-08 08:00,이동,기타|길,서울특별시 서대문구 대현동,실외,혼자,/,/,/,예,보통,보통,매우 낮음,낮음
2018-03-08 08:00,2018-03-08 08:40,이동|승차,대중교통|지하철,서울특별시 마포구 신촌로,실외,혼자,/,/,/,아니오,보통,보통,매우 낮음,보통
2018-03-08 08:40,2018-03-08 08:45,이동,기타|길,서울 금천구 가산디지털,실외,혼자,/,/,/,예,보통,보통,매우 낮음,낮음
2018-03-08 08:45,2018-03-08 08:55,기타|체크,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,혼자,/,/,/,아니오,보통,보통,매우 낮음,보통
2018-03-08 09:00,2018-03-08 11:50,업무,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,혼자,/,/,/,아니오,보통,높음,낮음,보통
2018-03-08 11:50,2018-03-08 12:10,사교,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,친밀한 관계|동료,/,/,/,예,긍정,낮음,낮음,보통
2018-03-08 12:10,2018-03-08 12:50,식사,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,친밀한 관계|동료,한식|매운갈비찜,매우 많음,점심,예,긍정,낮음,낮음,보통
2018-03-08 12:50,2018-03-08 13:30,능동적 여가,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2018-03-08 13:30,2018-03-08 13:40,기타|뉴스를 보다,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2018-03-08 13:40,2018-03-08 17:30,업무,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-03-08 17:30,2018-03-08 18:00,업무|정리,사무실|시드씨앤에스,서울 금천구 가산디지털,실내,혼자,/,/,/,아니오,긍정,낮음,보통,보통
2018-03-08 18:00,2018-03-08 18:10,이동,기타|길,서울 금천구 가산디지털,실외,혼자,/,/,/,예,긍정,낮음,낮음,낮음
2018-03-08 18:10,2018-03-08 18:50,이동|승차,대중교통|지하철,서울 금천구 가산디지털,실외,혼자,/,/,/,예,긍정,낮음,낮음,낮음
2018-03-08 18:50,2018-03-08 19:00,이동,기타|길,서울특별시 마포구 신촌로,실외,혼자,/,/,/,예,긍정,낮음,낮음,낮음
2018-03-08 19:00,2018-03-08 19:30,사교|전화,집,서울특별시 서대문구 대현동,실내,데면한 관계|대상,/,/,/,아니오,보통,높음,낮음,낮음
2018-03-08 19:30,2018-03-08 19:50,사교,집,서울특별시 서대문구 대현동,실내,친밀한 관계|가족,/,/,/,아니오,보통,높음,낮음,낮음
2018-03-08 19:50,2018-03-08 20:00,기타|동료 전화,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,보통,높음,낮음,낮음
2018-03-08 20:00,2018-03-08 20:10,이동,기타|길,서울특별시 서대문구 대현동,실외,혼자,/,/,/,예,부정,매우 높음,낮음,낮음
2018-03-08 20:10,2018-03-08 20:30,기타|구매,기타|편의점,서울특별시 서대문구 대현동,실내,혼자,기타|버블티,많음,기타,아니오,보통,매우 높음,낮음,낮음
2018-03-08 20:35,2018-03-08 20:40,이동,기타|길,서울특별시 서대문구 대현동,실외,혼자,/,/,/,예,매우 부정,매우 높음,매우 낮음,낮음
2018-03-08 20:40,2018-03-08 21:10,식사,집,서울특별시 서대문구 대현동,실내,혼자,한식|배달 낙지떡볶이,많음,저녁,예,긍정,높음,매우 낮음,낮음
2018-03-08 21:10,2018-03-08 21:40,사교|Online,집,서울특별시 서대문구 대현동,실내,친밀한 관계|동료,/,/,/,아니오,긍정,매우 높음,매우 낮음,낮음
2018-03-08 21:40,2018-03-08 23:40,업무|코드 수정,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,부정,높음,매우 낮음,낮음
2018-03-08 23:40,2018-03-09 23:59,업무|테스트,집,서울특별시 서대문구 대현동,실내,혼자,/,/,/,아니오,부정,높음,매우 낮음,낮음
