start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-10-18 0:00,2018-10-18 5:00,수면,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,아니오,보통,낮음,낮음,보통
2018-10-18 5:00,2018-10-18 5:30,식사,집,서울시 동대문구 답십리동,실내,혼자,기타|빵,많음,아침,아니오,보통,낮음,낮음,높음
2018-10-18 5:30,2018-10-18 6:40,능동적 여가|조깅,야외,서울시 성동구 용답동,실외,혼자,/,/,/,아니오,긍정,보통,낮음,높음
2018-10-18 6:40,2018-10-18 7:00,능동적 여가|샤워,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,아니오,긍정,보통,낮음,높음
2018-10-18 7:00,2018-10-18 7:20,기타|화장,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,아니오,보통,보통,낮음,보통
2018-10-18 7:20,2018-10-18 8:20,이동,대중교통|버스,서울시 동대문구 답십리동,실외,혼자,/,/,/,아니오,부정,보통,낮음,보통
2018-10-18 8:20,2018-10-18 8:25,업무,학교|대교무실,서울시 서초구 서초3동,실내,혼자,/,/,/,아니오,보통,보통,낮음,낮음
2018-10-18 8:25,2018-10-18 8:30,이동,학교,서울시 서초구 서초3동,실외,혼자,/,/,/,아니오,보통,보통,낮음,낮음
2018-10-18 8:30,2018-10-18 8:50,업무|조례,학교|1-3,서울시 서초구 서초3동,실내,친밀한 관계|1-3 학생들,/,/,/,아니오,보통,보통,낮음,낮음
2018-10-18 8:50,2018-10-18 9:00,이동,학교,서울시 서초구 서초3동,실외,혼자,/,/,/,아니오,보통,보통,보통,낮음
2018-10-18 9:00,2018-10-18 9:50,업무|수업,학교|1-2,서울시 서초구 서초3동,실내,친밀한 관계|1-2 학생들,/,/,/,예,보통,높음,보통,낮음
2018-10-18 9:50,2018-10-18 10:00,이동,학교,서울시 서초구 서초3동,실내,혼자,/,/,/,예,보통,높음,보통,낮음
2018-10-18 10:00,2018-10-18 10:50,업무|수업,학교|1-4,서울시 서초구 서초3동,실내,친밀한 관계|1-4 학생들,/,/,/,예,보통,높음,보통,낮음
2018-10-18 10:50,2018-10-18 11:00,이동,학교,서울시 서초구 서초3동,실외,혼자,/,/,/,예,보통,높음,보통,낮음
2018-10-18 11:00,2018-10-18 11:30,사교,학교|과학과교무실,서울시 서초구 서초3동,실내,친밀한 관계|과학과 선생님들,기타|커피,매우 적음,간식,예,보통,높음,보통,낮음
2018-10-18 11:30,2018-10-18 11:40,이동,학교,서울시 서초구 서초3동,실외,친밀한 관계|과학과 선생님들,/,/,/,예,보통,보통,보통,낮음
2018-10-18 11:40,2018-10-18 12:10,식사,학교|교직원 식당,서울시 서초구 서초3동,실내,친밀한 관계|과학과 선생님들,한식|쥐눈이콩밥과 닭찜,매우 많음,점심,예,긍정,보통,보통,낮음
2018-10-18 12:10,2018-10-18 12:40,능동적 여가|산책,야외,서울시 서초구 서초3동,실외,친밀한 관계|과학과 선생님들,/,/,/,아니오,긍정,보통,보통,낮음
2018-10-18 12:40,2018-10-18 13:30,업무,학교|과학과교무실,서울시 서초구 서초3동,실내,혼자,/,/,/,아니오,긍정,높음,보통,낮음
2018-10-18 13:30,2018-10-18 13:40,이동,학교,서울시 서초구 서초3동,실외,혼자,/,/,/,아니오,보통,높음,보통,낮음
2018-10-18 13:40,2018-10-18 14:30,업무|수업,학교|3-2,서울시 서초구 서초3동,실내,친밀한 관계|3-2 학생들,/,/,/,아니오,부정,높음,보통,낮음
2018-10-18 14:30,2018-10-18 14:40,이동,학교,서울시 서초구 서초3동,실외,혼자,/,/,/,아니오,부정,높음,보통,낮음
2018-10-18 14:40,2018-10-18 16:20,업무,학교|과학과교무실,서울시 서초구 서초3동,실내,혼자,/,/,/,아니오,보통,높음,보통,낮음
2018-10-18 16:20,2018-10-18 16:30,이동,학교,서울시 서초구 서초3동,실외,혼자,/,/,/,아니오,보통,높음,보통,낮음
2018-10-18 16:30,2018-10-18 16:40,업무|종례,학교|1-3,서울시 서초구 서초3동,실내,친밀한 관계|1-3 학생들,/,/,/,아니오,보통,높음,보통,낮음
2018-10-18 16:40,2018-10-18 17:20,이동,대중교통|버스,서울시 서초구 서초3동,실외,혼자,/,/,/,아니오,보통,보통,낮음,낮음
2018-10-18 17:20,2018-10-18 18:30,능동적 여가|사이클,야외,서울시 성동구 왕십리동,실외,혼자,/,/,/,아니오,긍정,높음,낮음,낮음
2018-10-18 18:30,2018-10-18 18:50,능동적 여가|샤워,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,예,긍정,매우 높음,낮음,낮음
2018-10-18 18:50,2018-10-18 19:20,식사,집,서울시 동대문구 답십리동,실내,친밀한 관계|가족,한식|가정식 백반,많음,저녁,아니오,긍정,매우 높음,낮음,낮음
2018-10-18 19:20,2018-10-18 19:50,능동적 여가|산책,야외,서울시 동대문구 답십리동,실외,친밀한 관계|가족,/,/,/,아니오,긍정,매우 높음,낮음,보통
2018-10-18 19:50,2018-10-18 20:30,업무|채점,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,아니오,보통,매우 높음,낮음,보통
2018-10-18 20:30,2018-10-18 22:00,수동적 여가|독서,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,아니오,보통,매우 높음,낮음,보통
2018-10-18 22:00,2018-10-18 22:20,사교,집,서울시 동대문구 답십리동,실내,친밀한 관계|가족,/,/,/,아니오,긍정,매우 높음,낮음,보통
2018-10-18 22:20,2018-10-18 23:59,수면,집,서울시 동대문구 답십리동,실내,혼자,/,/,/,아니오,긍정,매우 높음,낮음,보통
