start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-09-14 2:10,2018-09-14 6:30,수면,집,서울시 종로구 평창동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-14 6:30,2018-09-14 6:55,식사,집,서울시 종로구 평창동,실내,혼자,기타|시리얼,많음,간식,예,보통,높음,보통,보통
2018-09-14 6:55,2018-09-14 10:45,수면,집,서울시 종로구 평창동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-14 10:45,2018-09-14 11:05,기타|외출준비,집,서울시 종로구 평창동,실내,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-09-14 11:05,2018-09-14 11:30,이동,기타|자가용,서울시 종로구 평창동,실외,혼자,/,/,/,아니오,부정,높음,높음,보통
2018-09-14 11:30,2018-09-14 12:15,업무|정산,사무실|PC방,서울시 종로구 구기동,실내,친밀한 관계|지혜,/,/,/,아니오,부정,높음,보통,보통
2018-09-14 12:15,2018-09-14 12:25,업무|자리정리,사무실|PC방,서울시 종로구 구기동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-09-14 12:25,2018-09-14 12:45,업무|카운터정리,사무실|PC방,서울시 종로구 구기동,실내,혼자,/,/,/,예,보통,보통,보통,보통
2018-09-14 12:45,2018-09-14 13:15,식사,사무실|PC방,서울시 종로구 구기동,실내,혼자,중식|짜장면,많음,점심,예,보통,보통,보통,보통
2018-09-14 13:15,2018-09-14 13:25,기타|흡연,사무실|PC방,서울시 종로구 구기동,실외,혼자,/,/,/,아니오,보통,보통,높음,보통
2018-09-14 13:25,2018-09-14 15:25,수동적 여가|게임,사무실|PC방,서울시 종로구 구기동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-09-14 15:25,2018-09-14 15:35,업무|자리정리,사무실|PC방,서울시 종로구 구기동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
2018-09-14 15:35,2018-09-14 15:50,업무|요리,사무실|PC방,서울시 종로구 구기동,실내,혼자,/,/,/,아니오,보통,보통,보통,보통
