start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-09-25 0:00,2018-09-25 0:30,수동적 여가|TV시청,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,/,/,/,아니오,보통,높음,높음,높음
2018-09-25 0:30,2018-09-25 7:40,수면,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,/,/,/,아니오,보통,높음,높음,높음
2018-09-25 7:40,2018-09-25 7:50,기타|씻기,집|부모님집,대전시 중구 용두동,실내,혼자,/,/,/,아니오,보통,높음,높음,높음
2018-09-25 7:50,2018-09-25 8:10,청소|마당쓸기,야외,대전시 중구 용두동,실외,혼자,/,/,/,아니오,보통,높음,높음,높음
2018-09-25 8:10,2018-09-25 8:30,기타|아침준비,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,/,/,/,예,보통,높음,높음,높음
2018-09-25 8:30,2018-09-25 9:00,식사,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,한식|제삿밥,많음,아침,예,보통,높음,높음,높음
2018-09-25 9:00,2018-09-25 9:10,이동,야외,대전시 중구 용두동,실외,혼자,/,/,/,아니오,부정,매우 높음,높음,높음
2018-09-25 9:10,2018-09-25 9:20,기타|약국,상점|약국,대전시 중구 용두동,실내,혼자,/,/,/,아니오,부정,매우 높음,높음,높음
2018-09-25 9:20,2018-09-25 9:30,이동,야외,대전시 중구 용두동,실외,혼자,/,/,/,아니오,보통,높음,매우 높음,높음
2018-09-25 9:30,2018-09-25 10:00,수동적 여가|TV시청,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,/,/,/,아니오,보통,매우 높음,매우 높음,높음
2018-09-25 10:00,2018-09-25 10:30,이동,기타|차,대전시 중구 용두동,실외,친밀한 사람|부모님,/,/,/,아니오,보통,높음,매우 높음,높음
2018-09-25 10:30,2018-09-25 13:00,기타|목욕,기타|유성온천,대전시 중구 용두동,실내,친밀한 사람|부모님,/,/,/,예,보통,매우 높음,매우 높음,높음
2018-09-25 13:00,2018-09-25 13:20,이동,기타|차,대전시 중구 용두동,실외,친밀한 사람|부모님,/,/,/,예,부정,높음,매우 높음,높음
2018-09-25 13:20,2018-09-25 14:00,식사,식당|중국집,대전시 중구 용두동,실내,친밀한 사람|부모님,중식|짬뽕,많음,점심,예,부정,높음,높음,높음
2018-09-25 14:00,2018-09-25 14:30,이동,기타|차,대전시 중구 용두동,실외,친밀한 사람|부모님,/,/,/,아니오,부정,높음,높음,높음
2018-09-25 14:30,2018-09-25 15:10,기타|개산책,공원,대전시 중구 용두동,실외,혼자,/,/,/,아니오,보통,매우 높음,높음,높음
2018-09-25 15:10,2018-09-25 17:00,업무|주식투자,집|부모님집,대전시 중구 용두동,실내,혼자,/,/,/,아니오,부정,높음,높음,높음
2018-09-25 17:00,2018-09-25 17:10,이동,야외,대전시 중구 용두동,실외,혼자,/,/,/,아니오,부정,높음,높음,높음
2018-09-25 17:10,2018-09-25 17:20,기타|심부름,상점,대전시 중구 용두동,실내,혼자,/,/,/,아니오,부정,높음,높음,높음
2018-09-25 17:20,2018-09-25 17:30,이동,야외,대전시 중구 용두동,실외,혼자,/,/,/,아니오,보통,매우 높음,높음,높음
2018-09-25 17:30,2018-09-25 18:10,기타|요리,집|부모님집,대전시 중구 용두동,실내,혼자,/,/,/,예,보통,높음,높음,높음
2018-09-25 18:10,2018-09-25 18:20,청소,집|부모님집,대전시 중구 용두동,실내,혼자,/,/,/,예,보통,매우 높음,높음,높음
2018-09-25 18:20,2018-09-25 18:50,식사,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,한식|집밥,매우 많음,저녁,예,보통,매우 높음,높음,높음
2018-09-25 18:50,2018-09-25 19:20,식사,집|부모님집,대전시 중구 용두동,실내,친밀한 사람|부모님,기타|과일,적음,간식,아니오,보통,매우 높음,높음,높음
2018-09-25 19:20,2018-09-25 21:20,이동,대중교통|기차,서울시 용산구 서울역,실외,혼자,/,/,/,아니오,부정,매우 높음,높음,높음
2018-09-25 21:20,2018-09-25 22:00,이동,야외,서울시 강남구 논현동,실외,혼자,/,/,/,아니오,부정,높음,높음,높음
2018-09-25 22:00,2018-09-25 23:00,기타|업무,집,서울시 강남구 논현동,실내,혼자,/,/,/,아니오,부정,높음,높음,높음
2018-09-25 23:00,2018-09-25 23:30,기타|샤워,집,서울시 강남구 논현동,실내,혼자,/,/,/,아니오,보통,높음,높음,높음
2018-09-25 23:30,2018-09-25 23:50,능동적 여가|커뮤니티 활동,집,서울시 강남구 논현동,실내,혼자,/,/,/,아니오,부정,매우 높음,높음,높음
2018-09-25 23:50,2018-09-25 23:59,능동적 여가|게임(메이플스토리),집,서울시 강남구 논현동,실내,친밀한 사람|승욱,/,/,/,아니오,부정,매우 높음,높음,높음
