start_time,end_time,activity,place,address,location,person,food,amount_of_food,meal_type,hunger,emotion,tiredness,temperature,humidity
2018-09-23 00:00,2018-09-23 03:00,능동적 여가|합주,학교|동아리방,서울시 서대문구 창천동,실내,친밀한 관계,/,/,/,예,긍정,낮음,낮음,보통
2018-09-23 03:00,2018-09-23 03:30,이동,야외,서울시 서대문구 창천동,실외,친밀한 관계,/,/,/,예,긍정,높음,낮음,보통
2018-09-23 03:30,2018-09-23 04:00,식사,식당,서울시 서대문구 창천동,실내,친밀한 관계,양식,많음,야식,예,긍정,높음,보통,보통
2018-09-23 04:00,2018-09-23 04:20,이동,야외,서울시 서대문구 창천동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 04:20,2018-09-23 04:25,청소|빨래,집,서울시 서대문구 창천동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 04:25,2018-09-23 06:10,수동적 여가|음악감상,집,서울시 서대문구 창천동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 06:10,2018-09-23 06:30,청소|빨래,집,서울시 서대문구 창천동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 06:30,2018-09-23 12:30,수동적 여가|음악감상,집,서울시 서대문구 창천동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 12:30,2018-09-23 14:30,수동적 여가|웹서핑,집,서울시 서대문구 창천동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 14:30,2018-09-23 15:00,기타|외출준비,집,서울시 서대문구 창천동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 15:00,2018-09-23 15:10,이동,야외,서울시 서대문구 창천동,실외,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 15:10,2018-09-23 15:30,식사,식당,서울시 서대문구 신촌동,실내,혼자,한식,적음,점심,예,보통,높음,보통,보통
2018-09-23 15:30,2018-09-23 15:40,이동,야외,서울시 서대문구 신촌동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 15:40,2018-09-23 16:20,이동,대중교통|버스,서울시 서대문구 신촌동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 16:20,2018-09-23 16:30,이동,야외,경기도 고양시 덕양구 화정동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 16:30,2018-09-23 17:30,악기 레슨,기타|작업실,경기도 고양시 덕양구 화정동,실내,친밀한 관계,/,/,/,아니오,긍정,높음,보통,보통
2018-09-23 17:30,2018-09-23 17:40,이동,야외,경기도 고양시 덕양구 화정동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 17:40,2018-09-23 18:20,이동,대중교통|버스,경기도 고양시 덕양구 화정동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 18:20,2018-09-23 18:30,이동,야외,서울시 서대문구 신촌동,실외,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 18:30,2018-09-23 19:00,기타|짐싸기,집,서울시 서대문구 창천동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 19:00,2018-09-23 19:30,청소|분리수거,집,서울시 서대문구 창천동,실내,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 19:30,2018-09-23 19:40,이동,야외,서울시 서대문구 신촌동,실외,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 19:40,2018-09-23 19:50,이동,대중교통|버스,서울시 서대문구 신촌동,실외,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 19:50,2018-09-23 20:00,이동,야외,서울시 용산구 동자동,실외,혼자,/,/,/,예,보통,높음,보통,보통
2018-09-23 20:00,2018-09-23 20:30,식사,식당,서울시 용산구 동자동,실내,혼자,양식,많음,저녁,예,보통,높음,보통,보통
2018-09-23 20:30,2018-09-23 21:30,이동,대중교통|기차,서울시 용산구 동자동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 21:30,2018-09-23 22:30,수면,대중교통|기차,서울시 용산구 동자동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 22:30,2018-09-23 22:46,이동,대중교통|기차,서울시 용산구 동자동,실내,혼자,/,/,/,아니오,보통,높음,보통,보통
2018-09-23 22:46,2018-09-23 23:10,기타|대기,야외,부산시 동구 초량3동,실외,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-09-23 23:10,2018-09-23 23:30,이동,야외|택시,부산시 동구 초량4동,실외,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-09-23 23:30,2018-09-23 23:50,기타|대기,야외,부산시 동구 초량5동,실외,혼자,/,/,/,아니오,부정,높음,보통,보통
2018-09-23 23:50,2018-09-23 23:59,짐 풀기,기타|친척집,부산시 부산진구 전포2동,실내,친밀한 관계,/,/,/,예,보통,높음,보통,보통
